  +0.0000000000000000E+00	  +9.9999990463256836E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+00	  +9.9999990463256836E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+00	  +1.1960912704467773E+01	  +1.8000003906250000E+04	
  +3.0000000000000000E+00	  +1.2549476623535156E+01	  +1.8000000000000000E+04	
  +4.0000000000000000E+00	  +1.2851026535034180E+01	  +1.7999998046875000E+04	
  +5.0000000000000000E+00	  +1.3061141967773438E+01	  +1.7999996093750000E+04	
  +6.0000000000000000E+00	  +1.3223899841308594E+01	  +1.8000003906250000E+04	
  +7.0000000000000000E+00	  +1.3357235908508301E+01	  +1.8000001953125000E+04	
  +8.0000000000000000E+00	  +1.3471527099609375E+01	  +1.8010492187500000E+04	
  +9.0000000000000000E+00	  +1.3569116592407227E+01	  +1.8000000000000000E+04	
  +1.0000000000000000E+01	  +1.3651467323303223E+01	  +1.7957892578125000E+04	
  +1.1000000000000000E+01	  +1.3731413841247559E+01	  +1.7987183593750000E+04	
  +1.2000000000000000E+01	  +1.3803985595703125E+01	  +1.8000000000000000E+04	
  +1.3000000000000000E+01	  +1.3869344711303711E+01	  +1.7999996093750000E+04	
  +1.4000000000000000E+01	  +1.3929422378540039E+01	  +1.8000003906250000E+04	
  +1.5000000000000000E+01	  +1.3985120773315430E+01	  +1.8000003906250000E+04	
  +1.6000000000000000E+01	  +1.4037063598632812E+01	  +1.8000003906250000E+04	
  +1.7000000000000000E+01	  +1.4085739135742188E+01	  +1.8000000000000000E+04	
  +1.8000000000000000E+01	  +1.4125902175903320E+01	  +1.7948236328125000E+04	
  +1.9000000000000000E+01	  +1.4173100471496582E+01	  +1.8000001953125000E+04	
  +2.0000000000000000E+01	  +1.4214900970458984E+01	  +1.7999996093750000E+04	
  +2.1000000000000000E+01	  +1.4254095077514648E+01	  +1.8000000000000000E+04	
  +2.2000000000000000E+01	  +1.4291311264038086E+01	  +1.7999996093750000E+04	
  +2.3000000000000000E+01	  +1.4326797485351562E+01	  +1.8000000000000000E+04	
  +2.4000000000000000E+01	  +1.4360723495483398E+01	  +1.8000000000000000E+04	
  +2.5000000000000000E+01	  +1.4393228530883789E+01	  +1.8000000000000000E+04	
  +2.6000000000000000E+01	  +1.4424430847167969E+01	  +1.7999996093750000E+04	
  +2.7000000000000000E+01	  +1.4454435348510742E+01	  +1.8000003906250000E+04	
  +2.8000000000000000E+01	  +1.4483438491821289E+01	  +1.8000003906250000E+04	
  +2.9000000000000000E+01	  +1.4511197090148926E+01	  +1.8000001953125000E+04	
  +3.0000000000000000E+01	  +1.4538105010986328E+01	  +1.7999996093750000E+04	
  +3.1000000000000000E+01	  +1.4564124107360840E+01	  +1.8000001953125000E+04	
  +3.2000000000000000E+01	  +1.4589306831359863E+01	  +1.8000001953125000E+04	
  +3.3000000000000000E+01	  +1.4613708496093750E+01	  +1.8000000000000000E+04	
  +3.4000000000000000E+01	  +1.4638671875000000E+01	  +1.8011916015625000E+04	
  +3.5000000000000000E+01	  +1.4660737991333008E+01	  +1.8000000000000000E+04	
  +3.6000000000000000E+01	  +1.4682869911193848E+01	  +1.7999994140625000E+04	
  +3.7000000000000000E+01	  +1.4704515457153320E+01	  +1.7999996093750000E+04	
  +3.8000000000000000E+01	  +1.4725608825683594E+01	  +1.8000003906250000E+04	
  +3.9000000000000000E+01	  +1.4746162414550781E+01	  +1.8000000000000000E+04	
  +4.0000000000000000E+01	  +1.4766197204589844E+01	  +1.7999998046875000E+04	
  +4.1000000000000000E+01	  +1.4785739898681641E+01	  +1.8000000000000000E+04	
  +4.2000000000000000E+01	  +1.4804809570312500E+01	  +1.8000003906250000E+04	
  +4.3000000000000000E+01	  +1.4826311111450195E+01	  +1.8026429687500000E+04	
  +4.4000000000000000E+01	  +1.4842487335205078E+01	  +1.7999996093750000E+04	
  +4.5000000000000000E+01	  +1.4859849929809570E+01	  +1.8000000000000000E+04	
  +4.6000000000000000E+01	  +1.4877105712890625E+01	  +1.8000000000000000E+04	
  +4.7000000000000000E+01	  +1.4894052505493164E+01	  +1.8000003906250000E+04	
  +4.8000000000000000E+01	  +1.4910666465759277E+01	  +1.8000001953125000E+04	
  +4.9000000000000000E+01	  +1.4926950454711914E+01	  +1.8000003906250000E+04	
  +5.0000000000000000E+01	  +1.4942912101745605E+01	  +1.8000001953125000E+04	
  +5.1000000000000000E+01	  +1.4958560943603516E+01	  +1.8000003906250000E+04	
  +5.2000000000000000E+01	  +1.4973909378051758E+01	  +1.8000000000000000E+04	
  +5.3000000000000000E+01	  +1.4988966941833496E+01	  +1.8000001953125000E+04	
  +5.4000000000000000E+01	  +1.5003744125366211E+01	  +1.7999996093750000E+04	
  +5.5000000000000000E+01	  +1.5018251419067383E+01	  +1.7999998046875000E+04	
  +5.6000000000000000E+01	  +1.5036796569824219E+01	  +1.8038847656250000E+04	
  +5.7000000000000000E+01	  +1.5047760963439941E+01	  +1.8000001953125000E+04	
  +5.8000000000000000E+01	  +1.5060893058776855E+01	  +1.8000001953125000E+04	
  +5.9000000000000000E+01	  +1.5078753471374512E+01	  +1.8041679687500000E+04	
  +6.0000000000000000E+01	  +1.5088764190673828E+01	  +1.8000000000000000E+04	
  +6.1000000000000000E+01	  +1.5101105690002441E+01	  +1.8000001953125000E+04	
  +6.2000000000000000E+01	  +1.5113708496093750E+01	  +1.7999998046875000E+04	
  +6.3000000000000000E+01	  +1.5126219749450684E+01	  +1.8000001953125000E+04	
  +6.4000000000000000E+01	  +1.5138580322265625E+01	  +1.8000003906250000E+04	
  +6.5000000000000000E+01	  +1.5150774002075195E+01	  +1.7999998046875000E+04	
  +6.6000000000000000E+01	  +1.5162797927856445E+01	  +1.8000000000000000E+04	
  +6.7000000000000000E+01	  +1.5174650192260742E+01	  +1.8000000000000000E+04	
  +6.8000000000000000E+01	  +1.5186332702636719E+01	  +1.7999996093750000E+04	
  +6.9000000000000000E+01	  +1.5202958106994629E+01	  +1.8046867187500000E+04	
  +7.0000000000000000E+01	  +1.5210741043090820E+01	  +1.7999998046875000E+04	
  +7.1000000000000000E+01	  +1.5221191406250000E+01	  +1.7999998046875000E+04	
  +7.2000000000000000E+01	  +1.5231997489929199E+01	  +1.8000001953125000E+04	
  +7.3000000000000000E+01	  +1.5242767333984375E+01	  +1.7999998046875000E+04	
  +7.4000000000000000E+01	  +1.5253437042236328E+01	  +1.8000003906250000E+04	
  +7.5000000000000000E+01	  +1.5263988494873047E+01	  +1.7999998046875000E+04	
  +7.6000000000000000E+01	  +1.5274414062500000E+01	  +1.7999998046875000E+04	
  +7.7000000000000000E+01	  +1.5284712791442871E+01	  +1.8000001953125000E+04	
  +7.8000000000000000E+01	  +1.5294884681701660E+01	  +1.7999994140625000E+04	
  +7.9000000000000000E+01	  +1.5304933547973633E+01	  +1.8000000000000000E+04	
  +8.0000000000000000E+01	  +1.5314857482910156E+01	  +1.8000000000000000E+04	
  +8.1000000000000000E+01	  +1.5324661254882812E+01	  +1.8000000000000000E+04	
  +8.2000000000000000E+01	  +1.5334346771240234E+01	  +1.8000000000000000E+04	
  +8.3000000000000000E+01	  +1.5343917846679688E+01	  +1.8000000000000000E+04	
  +8.4000000000000000E+01	  +1.5353414535522461E+01	  +1.8000000000000000E+04	
  +8.5000000000000000E+01	  +1.5362720489501953E+01	  +1.8000000000000000E+04	
  +8.6000000000000000E+01	  +1.5377777099609375E+01	  +1.8053429687500000E+04	
  +8.7000000000000000E+01	  +1.5388140678405762E+01	  +1.8048703125000000E+04	
  +8.8000000000000000E+01	  +1.5392602920532227E+01	  +1.7999996093750000E+04	
  +8.9000000000000000E+01	  +1.5400482177734375E+01	  +1.7999998046875000E+04	
  +9.0000000000000000E+01	  +1.5408922195434570E+01	  +1.8000000000000000E+04	
  +9.1000000000000000E+01	  +1.5417436599731445E+01	  +1.7999998046875000E+04	
  +9.2000000000000000E+01	  +1.5425931930541992E+01	  +1.8000003906250000E+04	
  +9.3000000000000000E+01	  +1.5440444946289062E+01	  +1.8055708984375000E+04	
  +9.4000000000000000E+01	  +1.5450094223022461E+01	  +1.8050660156250000E+04	
  +9.5000000000000000E+01	  +1.5453647613525391E+01	  +1.7999998046875000E+04	
  +9.6000000000000000E+01	  +1.5460785865783691E+01	  +1.8000001953125000E+04	
  +9.7000000000000000E+01	  +1.5468533515930176E+01	  +1.8000001953125000E+04	
  +9.8000000000000000E+01	  +1.5476383209228516E+01	  +1.8000000000000000E+04	
  +9.9000000000000000E+01	  +1.5484233856201172E+01	  +1.8000000000000000E+04	
  +1.0000000000000000E+02	  +1.5492050170898438E+01	  +1.7999996093750000E+04	
  +1.0100000000000000E+02	  +1.5499817848205566E+01	  +1.8000001953125000E+04	
  +1.0200000000000000E+02	  +1.5507527351379395E+01	  +1.8000001953125000E+04	
  +1.0300000000000000E+02	  +1.5515174865722656E+01	  +1.8000000000000000E+04	
  +1.0400000000000000E+02	  +1.5522758483886719E+01	  +1.8000000000000000E+04	
  +1.0500000000000000E+02	  +1.5530275344848633E+01	  +1.7999998046875000E+04	
  +1.0600000000000000E+02	  +1.5537727355957031E+01	  +1.7999998046875000E+04	
  +1.0700000000000000E+02	  +1.5545114517211914E+01	  +1.8000003906250000E+04	
  +1.0800000000000000E+02	  +1.5552436828613281E+01	  +1.8000000000000000E+04	
  +1.0900000000000000E+02	  +1.5559694290161133E+01	  +1.7999998046875000E+04	
  +1.1000000000000000E+02	  +1.5566887855529785E+01	  +1.8000001953125000E+04	
  +1.1100000000000000E+02	  +1.5574018478393555E+01	  +1.7999998046875000E+04	
  +1.1200000000000000E+02	  +1.5581110000610352E+01	  +1.7999998046875000E+04	
  +1.1300000000000000E+02	  +1.5588094711303711E+01	  +1.7999998046875000E+04	
  +1.1400000000000000E+02	  +1.5595041275024414E+01	  +1.7999998046875000E+04	
  +1.1500000000000000E+02	  +1.5601929664611816E+01	  +1.8000001953125000E+04	
  +1.1600000000000000E+02	  +1.5608757972717285E+01	  +1.8000001953125000E+04	
  +1.1700000000000000E+02	  +1.5615530014038086E+01	  +1.8000000000000000E+04	
  +1.1800000000000000E+02	  +1.5622243881225586E+01	  +1.7999998046875000E+04	
  +1.1900000000000000E+02	  +1.5628902435302734E+01	  +1.8000003906250000E+04	
  +1.2000000000000000E+02	  +1.2890226364135742E+01	  -7.1999990234375000E+03	
  +1.2100000000000000E+02	  +1.2072786331176758E+01	  -7.2000004882812500E+03	
  +1.2200000000000000E+02	  +1.1657111167907715E+01	  -7.1999995117187500E+03	
  +1.2300000000000000E+02	  +1.1372411727905273E+01	  -7.1722783203125000E+03	
  +1.2400000000000000E+02	  +1.1148829460144043E+01	  -7.2000004882812500E+03	
  +1.2500000000000000E+02	  +1.0968058586120605E+01	  -7.1999995117187500E+03	
  +1.2600000000000000E+02	  +1.0818200111389160E+01	  -7.1779765625000000E+03	
  +1.2700000000000000E+02	  +1.0684943199157715E+01	  -7.2000009765625000E+03	
  +1.2800000000000000E+02	  +1.0568792343139648E+01	  -7.1999975585937500E+03	
  +1.2900000000000000E+02	  +1.0466382026672363E+01	  -7.1903676757812500E+03	
  +1.3000000000000000E+02	  +1.0372334480285645E+01	  -7.1999995117187500E+03	
  +1.3100000000000000E+02	  +1.0287236213684082E+01	  -7.1999995117187500E+03	
  +1.3200000000000000E+02	  +1.0209275245666504E+01	  -7.2000004882812500E+03	
  +1.3300000000000000E+02	  +1.0137333869934082E+01	  -7.2000004882812500E+03	
  +1.3400000000000000E+02	  +1.0070576667785645E+01	  -7.2000004882812500E+03	
  +1.3500000000000000E+02	  +1.0008335113525391E+01	  -7.2000019531250000E+03	
  +1.3600000000000000E+02	  +9.9500646591186523E+00	  -7.2000004882812500E+03	
  +1.3700000000000000E+02	  +9.8953132629394531E+00	  -7.2000019531250000E+03	
  +1.3800000000000000E+02	  +9.8437032699584961E+00	  -7.2000004882812500E+03	
  +1.3900000000000000E+02	  +9.7947988510131836E+00	  -7.2000004882812500E+03	
  +1.4000000000000000E+02	  +9.7486743927001953E+00	  -7.1999970703125000E+03	
  +1.4100000000000000E+02	  +9.7047433853149414E+00	  -7.2000019531250000E+03	
  +1.4200000000000000E+02	  +9.6629171371459961E+00	  -7.1999990234375000E+03	
  +1.4300000000000000E+02	  +9.6230163574218750E+00	  -7.1999990234375000E+03	
  +1.4400000000000000E+02	  +9.5848865509033203E+00	  -7.2000004882812500E+03	
  +1.4500000000000000E+02	  +9.5483865737915039E+00	  -7.2000004882812500E+03	
  +1.4600000000000000E+02	  +9.5133953094482422E+00	  -7.1999985351562500E+03	
  +1.4700000000000000E+02	  +9.4798011779785156E+00	  -7.1999975585937500E+03	
  +1.4800000000000000E+02	  +9.4475059509277344E+00	  -7.2000000000000000E+03	
  +1.4900000000000000E+02	  +9.4164209365844727E+00	  -7.1999990234375000E+03	
  +1.5000000000000000E+02	  +9.3864669799804688E+00	  -7.2000004882812500E+03	
  +1.5100000000000000E+02	  +9.3575716018676758E+00	  -7.2000019531250000E+03	
  +1.5200000000000000E+02	  +9.3296680450439453E+00	  -7.2000000000000000E+03	
  +1.5300000000000000E+02	  +9.3026981353759766E+00	  -7.1999990234375000E+03	
  +1.5400000000000000E+02	  +9.2766065597534180E+00	  -7.2000004882812500E+03	
  +1.5500000000000000E+02	  +9.2513418197631836E+00	  -7.1999985351562500E+03	
  +1.5600000000000000E+02	  +9.2268600463867188E+00	  -7.2000019531250000E+03	
  +1.5700000000000000E+02	  +9.2031173706054688E+00	  -7.1999995117187500E+03	
  +1.5800000000000000E+02	  +9.1800756454467773E+00	  -7.1999995117187500E+03	
  +1.5900000000000000E+02	  +9.1576986312866211E+00	  -7.1999995117187500E+03	
  +1.6000000000000000E+02	  +9.1359519958496094E+00	  -7.2000000000000000E+03	
  +1.6100000000000000E+02	  +9.1148071289062500E+00	  -7.1999985351562500E+03	
  +1.6200000000000000E+02	  +9.0942325592041016E+00	  -7.1999995117187500E+03	
  +1.6300000000000000E+02	  +9.0742025375366211E+00	  -7.2000019531250000E+03	
  +1.6400000000000000E+02	  +9.0546913146972656E+00	  -7.2000019531250000E+03	
  +1.6500000000000000E+02	  +9.0356769561767578E+00	  -7.2000000000000000E+03	
  +1.6600000000000000E+02	  +9.0171375274658203E+00	  -7.2000004882812500E+03	
  +1.6700000000000000E+02	  +8.9989776611328125E+00	  -7.2000009765625000E+03	
  +1.6800000000000000E+02	  +8.9813985824584961E+00	  -7.2000004882812500E+03	
  +1.6900000000000000E+02	  +8.9641637802124023E+00	  -7.1999995117187500E+03	
  +1.7000000000000000E+02	  +8.9473276138305664E+00	  -7.1999990234375000E+03	
  +1.7100000000000000E+02	  +8.9308748245239258E+00	  -7.1999995117187500E+03	
  +1.7200000000000000E+02	  +8.9147901535034180E+00	  -7.2000000000000000E+03	
  +1.7300000000000000E+02	  +8.8990592956542969E+00	  -7.2000004882812500E+03	
  +1.7400000000000000E+02	  +8.8836688995361328E+00	  -7.2000000000000000E+03	
  +1.7500000000000000E+02	  +8.8686075210571289E+00	  -7.1999995117187500E+03	
  +1.7600000000000000E+02	  +8.8538608551025391E+00	  -7.1999995117187500E+03	
  +1.7700000000000000E+02	  +8.8394193649291992E+00	  -7.2000004882812500E+03	
  +1.7800000000000000E+02	  +8.8252716064453125E+00	  -7.2000004882812500E+03	
  +1.7900000000000000E+02	  +8.8114070892333984E+00	  -7.2000004882812500E+03	
  +1.8000000000000000E+02	  +8.7978162765502930E+00	  -7.2000004882812500E+03	
  +1.8100000000000000E+02	  +8.7844896316528320E+00	  -7.2000004882812500E+03	
  +1.8200000000000000E+02	  +8.7714185714721680E+00	  -7.1999995117187500E+03	
  +1.8300000000000000E+02	  +8.7585945129394531E+00	  -7.2000019531250000E+03	
  +1.8400000000000000E+02	  +8.7460107803344727E+00	  -7.2000004882812500E+03	
  +1.8500000000000000E+02	  +8.7336578369140625E+00	  -7.2000000000000000E+03	
  +1.8600000000000000E+02	  +8.7215290069580078E+00	  -7.2000019531250000E+03	
  +1.8700000000000000E+02	  +8.7096166610717773E+00	  -7.2000009765625000E+03	
  +1.8800000000000000E+02	  +8.6979160308837891E+00	  -7.2000000000000000E+03	
  +1.8900000000000000E+02	  +8.6864204406738281E+00	  -7.2000004882812500E+03	
  +1.9000000000000000E+02	  +8.6751213073730469E+00	  -7.2000000000000000E+03	
  +1.9100000000000000E+02	  +8.6640167236328125E+00	  -7.1999990234375000E+03	
  +1.9200000000000000E+02	  +8.6530971527099609E+00	  -7.2000000000000000E+03	
  +1.9300000000000000E+02	  +8.6423606872558594E+00	  -7.1999990234375000E+03	
  +1.9400000000000000E+02	  +8.6317996978759766E+00	  -7.1999995117187500E+03	
  +1.9500000000000000E+02	  +8.6213645935058594E+00	  -7.2000004882812500E+03	
  +1.9600000000000000E+02	  +8.6111879348754883E+00	  -7.2000004882812500E+03	
  +1.9700000000000000E+02	  +8.6011276245117188E+00	  -7.1999995117187500E+03	
  +1.9800000000000000E+02	  +8.5912256240844727E+00	  -7.2000004882812500E+03	
  +1.9900000000000000E+02	  +8.5814762115478516E+00	  -7.1999990234375000E+03	
  +2.0000000000000000E+02	  +8.5718774795532227E+00	  -7.2000000000000000E+03	
  +2.0100000000000000E+02	  +8.5624237060546875E+00	  -7.2000004882812500E+03	
  +2.0200000000000000E+02	  +8.5531129837036133E+00	  -7.2000004882812500E+03	
  +2.0300000000000000E+02	  +8.5439395904541016E+00	  -7.2000004882812500E+03	
  +2.0400000000000000E+02	  +8.5349016189575195E+00	  -7.2000004882812500E+03	
